42.0,85.24590163934425,77.61194029850746,81.24999999999999,99.93980889323602,10.0,64.12016188964238,0.06019110676397562
7.0,76.11940298507463,87.93103448275862,81.60000000000001,99.94231685601785,150.0,60.29056801500039,0.0576831439821433
13.0,85.29411764705883,85.29411764705883,85.29411764705883,99.94984074436334,8.0,70.53799035001515,0.050159255636646354
23.0,76.5625,89.0909090909091,82.3529411764706,99.94733278158152,478.0,61.76914049835843,0.05266721841847867
18.0,83.5820895522388,81.15942028985508,82.3529411764706,99.93980889323602,9.0,65.15724149783215,0.06019110676397562
39.0,74.35897435897436,87.87878787878788,80.55555555555556,99.9297770421087,420.0,57.510899179449936,0.0702229578913049
31.0,87.87878787878788,87.87878787878788,87.87878787878788,99.95987259549068,11.0,75.71738182183582,0.04012740450931708
27.0,83.07692307692308,81.81818181818183,82.44274809160305,99.94231685601785,8.0,65.09377443132813,0.0576831439821433
11.0,80.0,81.15942028985508,80.57553956834532,99.93228500489053,218.0,60.8017692490304,0.06771499510947258
35.0,75.5813953488372,84.4155844155844,79.75460122699386,99.91723722819953,492.0,57.06257758725343,0.08276277180046648
