NB,0.0,,,0.9982795547909132,0,85296,147,0,0.0017204452090867595,0.0
KNN,0.7687074829931972,0.9495798319327731,0.849624060150376,0.9995318516437859,113,85290,34,6,0.00046814835621408426,0.0
SVM,0.5918367346938775,0.8787878787878788,0.7073170731707316,0.9991573329588147,87,85284,60,12,0.0008426670411853516,0.0
